1.4460 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
5.0969 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [2880, 1920]. Using actual size
6.7261 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001C9D91F7160>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001C9DE817640>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([2880, 1920]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.7262 	EXP 	window1: mouseVisible = True
6.7264 	EXP 	window1: mouseVisible = False
6.7264 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.7265 	EXP 	window1: recordFrameIntervals = False
6.8917 	EXP 	window1: recordFrameIntervals = True
7.0761 	EXP 	Screen (0) actual frame rate measured at 59.94Hz
7.0762 	EXP 	window1: recordFrameIntervals = False
9.0210 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Welcome to the SEAL Landmark Traversal Task', units='height', win=Window(...), wrapWidth=1)
9.0378 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0.  , 0.15]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
9.0999 	EXP 	window1: mouseVisible = True
9.1119 	EXP 	Created Landmark = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Landmark', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
9.1171 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([0.  , 0.35]), rgb=UNKNOWN, text='Please find this object\n\n', units='height', win=Window(...), wrapWidth=1)
9.1362 	EXP 	window1: mouseVisible = True
9.1555 	EXP 	window1: mouseVisible = True
9.1561 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
9.1666 	EXP 	text: autoDraw = True
12.1752 	EXP 	text: autoDraw = False
12.1752 	EXP 	text_2: autoDraw = True
17.3148 	DATA 	Mouse: Left button down, pos=(1456,602)
17.3653 	EXP 	Imported LandmarkTrav_Stimuli.xlsx as conditions, 12 conditions, 1 params
17.3658 	EXP 	Created sequence: sequential, trialTypes=12, nReps=1, seed=None
17.3660 	EXP 	New trial (rep=0, index=0): {'image': 'TravImages/Landmark1_book.jpeg'}
17.9801 	DATA 	Mouse:  Left button up, pos=(1456,602)
17.9805 	DATA 	Mouse: Left button down, pos=(1456,602)
17.9810 	DATA 	Mouse:  Left button up, pos=(1456,602)
18.1487 	EXP 	text_2: autoDraw = False
18.1487 	EXP 	Landmark: image = 'TravImages/Landmark1_book.jpeg'
18.1487 	EXP 	Landmark: autoDraw = True
18.1487 	EXP 	text_4: autoDraw = True
22.4950 	DATA 	Mouse: Left button down, pos=(1204,303)
22.4972 	EXP 	New trial (rep=0, index=1): {'image': 'TravImages/Landmark2_painting.jpeg'}
23.0670 	DATA 	Mouse:  Left button up, pos=(1204,303)
23.0672 	DATA 	Mouse: Left button down, pos=(1204,303)
23.0675 	DATA 	Mouse:  Left button up, pos=(1204,303)
23.1933 	EXP 	Landmark: autoDraw = False
23.1933 	EXP 	text_4: autoDraw = False
23.1933 	EXP 	Landmark: image = 'TravImages/Landmark2_painting.jpeg'
23.1933 	EXP 	Landmark: autoDraw = True
23.1933 	EXP 	text_4: autoDraw = True
23.6949 	DATA 	Mouse: Left button down, pos=(1204,303)
23.6970 	EXP 	New trial (rep=0, index=2): {'image': 'TravImages/Landmark3_WaterFountain.jpeg'}
24.0403 	DATA 	Mouse:  Left button up, pos=(1204,303)
24.0405 	DATA 	Mouse: Left button down, pos=(1204,303)
24.0632 	EXP 	Landmark: autoDraw = False
24.0632 	EXP 	text_4: autoDraw = False
